Date,Open,High,Low,Close,Adj Close,Volume
2020-09-08,212.27000427246094,215.1999969482422,209.52999877929688,213.9499969482422,206.94593811035156,849100
2020-09-09,215.8300018310547,222.0500030517578,215.5399932861328,216.72000122070312,209.62525939941406,1033000
2020-09-10,216.4600067138672,219.50999450683594,213.77000427246094,218.13999938964844,210.99876403808594,830600
2020-09-11,218.82000732421875,222.3699951171875,217.86000061035156,220.58999633789062,213.36856079101562,666500
2020-09-14,219.9199981689453,225.4499969482422,218.82000732421875,224.74000549316406,219.3716583251953,703000
2020-09-15,224.9600067138672,226.60000610351562,220.75999450683594,221.00999450683594,215.73074340820312,663700
2020-09-16,222.67999267578125,226.30999755859375,221.5500030517578,224.50999450683594,219.1471405029297,717300
2020-09-17,223.05999755859375,226.11000061035156,220.10000610351562,222.2100067138672,216.90208435058594,749600
2020-09-18,220.4499969482422,222.2100067138672,219.0399932861328,221.00999450683594,215.73074340820312,1218700
2020-09-21,220.14999389648438,223.97000122070312,214.47999572753906,216.2899932861328,211.1234893798828,970200
2020-09-22,216.17999267578125,220.25,216.17999267578125,219.3699951171875,214.12991333007812,771600
2020-09-23,218.57000732421875,218.74000549316406,212.57000732421875,212.91000366210938,207.82423400878906,830100
2020-09-24,213.77000427246094,217.69000244140625,213.52000427246094,214.63999938964844,209.51290893554688,595200
2020-09-25,212.91000366210938,218.58999633789062,212.47999572753906,218.47000122070312,213.2514190673828,602100
2020-09-28,220.8300018310547,223.10000610351562,219.7899932861328,221.1300048828125,215.84788513183594,582800
2020-09-29,221.14999389648438,222.89999389648438,218.47000122070312,220.91000366210938,215.6331329345703,557300
2020-09-30,222.16000366210938,223.47999572753906,219.2100067138672,222.72000122070312,217.39988708496094,863500
2020-10-01,222.7100067138672,226.32000732421875,222.00999450683594,226.25999450683594,220.85533142089844,854000
2020-10-02,224.57000732421875,231.9600067138672,222.77000427246094,230.58999633789062,225.0819091796875,826500
2020-10-05,231.8000030517578,232.63999938964844,226.60000610351562,232.16000366210938,226.61441040039062,585600
2020-10-06,229.25999450683594,230.64999389648438,225.67999267578125,228.2899932861328,222.8368377685547,1007700
2020-10-07,229.08999633789062,231.52999877929688,228.07000732421875,230.0399932861328,224.5450439453125,585500
2020-10-08,230.83999633789062,233.10000610351562,230.30999755859375,232.02000427246094,226.47775268554688,596800
2020-10-09,232.4499969482422,234.25,230.66000366210938,234.00999450683594,228.4202117919922,426600
2020-10-12,234.3699951171875,236.33999633789062,232.77000427246094,235.0800018310547,229.46466064453125,636600
2020-10-13,235.24000549316406,236.1699981689453,232.1199951171875,235.38999938964844,229.7672576904297,606600
2020-10-14,235.27000427246094,236.52000427246094,232.47999572753906,233.5,227.92239379882812,664900
2020-10-15,233.3699951171875,237.5,232.0,234.33999633789062,228.74234008789062,827600
2020-10-16,233.69000244140625,235.38999938964844,232.1699981689453,233.0,227.43434143066406,1677000
2020-10-19,233.49000549316406,234.14999389648438,230.91000366210938,231.19000244140625,225.66758728027344,817600
2020-10-20,232.1699981689453,235.4499969482422,230.27999877929688,233.1199951171875,227.5514678955078,501000
2020-10-21,233.0500030517578,235.14999389648438,232.19000244140625,233.00999450683594,227.444091796875,670900
2020-10-22,232.7899932861328,235.7899932861328,231.7899932861328,235.11000061035156,229.4939422607422,439000
2020-10-23,236.11000061035156,236.80999755859375,233.91000366210938,235.72000122070312,230.08937072753906,473100
2020-10-26,234.3800048828125,237.02000427246094,233.38999938964844,236.22999572753906,230.58718872070312,980800
2020-10-27,237.24000549316406,239.39999389648438,234.5800018310547,234.61000061035156,229.00587463378906,785500
2020-10-28,231.97000122070312,234.7899932861328,229.10000610351562,231.1199951171875,225.5992431640625,1037900
2020-10-29,232.1300048828125,234.11000061035156,230.63999938964844,230.86000061035156,225.345458984375,908100
2020-10-30,229.83999633789062,232.24000549316406,227.2100067138672,229.07000732421875,223.59823608398438,1009300
2020-11-02,231.3300018310547,234.63999938964844,230.1999969482422,232.80999755859375,227.24887084960938,804600
2020-11-03,234.08999633789062,236.3000030517578,232.17999267578125,235.47999572753906,229.8551025390625,719400
2020-11-04,235.3300018310547,240.75,234.77999877929688,235.25999450683594,229.64036560058594,892200
2020-11-05,234.49000549316406,236.2899932861328,228.83999633789062,230.66000366210938,225.15023803710938,945200
2020-11-06,231.33999633789062,237.6699981689453,229.8000030517578,231.3300018310547,225.8042449951172,668000
2020-11-09,240.74000549316406,240.74000549316406,220.9199981689453,222.0800018310547,216.77517700195312,1464900
2020-11-10,222.22999572753906,234.17999267578125,221.02000427246094,234.0399932861328,228.4495086669922,1035700
2020-11-11,235.35000610351562,237.0,232.32000732421875,235.82000732421875,230.18698120117188,776700
2020-11-12,236.64999389648438,236.64999389648438,228.7899932861328,231.80999755859375,226.27276611328125,580100
2020-11-13,232.6999969482422,235.38999938964844,231.44000244140625,234.0500030517578,228.45925903320312,561900
2020-11-16,236.82000732421875,236.82000732421875,228.75,233.69000244140625,228.10784912109375,581600
2020-11-17,232.72999572753906,236.6699981689453,230.83999633789062,234.5399932861328,228.9375457763672,616500
2020-11-18,234.02000427246094,236.66000366210938,229.7899932861328,229.9600067138672,224.4669647216797,920600
2020-11-19,229.75,230.6300048828125,227.19000244140625,228.7899932861328,223.3249053955078,931700
2020-11-20,229.00999450683594,229.17999267578125,223.07000732421875,223.63999938964844,218.2979278564453,1252800
2020-11-23,224.3800048828125,226.6999969482422,218.30999755859375,219.1300048828125,213.89566040039062,1560700
2020-11-24,219.7100067138672,222.72000122070312,217.22999572753906,222.07000732421875,216.76544189453125,1323700
2020-11-25,222.86000061035156,224.55999755859375,221.82000732421875,223.3000030517578,217.96603393554688,596800
2020-11-27,223.3699951171875,223.3699951171875,219.25,220.02999877929688,214.77415466308594,377400
2020-11-30,220.07000732421875,225.60000610351562,219.80999755859375,224.4600067138672,219.0983428955078,1465900
2020-12-01,224.8800048828125,225.94000244140625,222.2100067138672,225.35000610351562,219.96707153320312,614000
2020-12-02,224.36000061035156,228.57000732421875,223.3300018310547,224.52000427246094,219.1569061279297,551300
